Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,EV,1004,FAC,32,MTL won Def. Zone - TOR #63 BOLLAND vs MTL #81 ELLER,MONTREAL CANADIENS_81_LARS ELLER,TORONTO MAPLE LEAFS_63_DAVE BOLLAND,,,Def. Zone,,,,TORONTO MAPLE LEAFS_63_DAVE BOLLAND,TORONTO MAPLE LEAFS_40_TROY BODIE,TORONTO MAPLE LEAFS_12_MASON RAYMOND,TORONTO MAPLE LEAFS_2_MARK FRASER,TORONTO MAPLE LEAFS_15_PAUL RANGER,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_27_ALEX GALCHENYUK,MONTREAL CANADIENS_81_LARS ELLER,MONTREAL CANADIENS_11_BRENDAN GALLAGHER,MONTREAL CANADIENS_24_JARRED TINORDI,MONTREAL CANADIENS_55_FRANCIS BOUILLON,MONTREAL CANADIENS_31_CAREY PRICE,,,0,6,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,638,1200,FAC,1004,1,0001,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,EV,992,BLOCK,33,TOR #15 RANGER BLOCKED BY  MTL #81 ELLER- Wrist- Def. Zone,MONTREAL CANADIENS_81_LARS ELLER,TORONTO MAPLE LEAFS_15_PAUL RANGER,,,Def. Zone,Wrist,,,TORONTO MAPLE LEAFS_63_DAVE BOLLAND,TORONTO MAPLE LEAFS_40_TROY BODIE,TORONTO MAPLE LEAFS_12_MASON RAYMOND,TORONTO MAPLE LEAFS_2_MARK FRASER,TORONTO MAPLE LEAFS_15_PAUL RANGER,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_27_ALEX GALCHENYUK,MONTREAL CANADIENS_81_LARS ELLER,MONTREAL CANADIENS_11_BRENDAN GALLAGHER,MONTREAL CANADIENS_24_JARRED TINORDI,MONTREAL CANADIENS_55_FRANCIS BOUILLON,MONTREAL CANADIENS_31_CAREY PRICE,,,0,6,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,626,1200,BLOCK,992,1,0001,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,EV,991,FAC,35,TOR won Off. Zone - TOR #63 BOLLAND vs MTL #81 ELLER,TORONTO MAPLE LEAFS_63_DAVE BOLLAND,MONTREAL CANADIENS_81_LARS ELLER,,,Off. Zone,,,,TORONTO MAPLE LEAFS_63_DAVE BOLLAND,TORONTO MAPLE LEAFS_40_TROY BODIE,TORONTO MAPLE LEAFS_12_MASON RAYMOND,TORONTO MAPLE LEAFS_2_MARK FRASER,TORONTO MAPLE LEAFS_15_PAUL RANGER,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_27_ALEX GALCHENYUK,MONTREAL CANADIENS_81_LARS ELLER,MONTREAL CANADIENS_11_BRENDAN GALLAGHER,MONTREAL CANADIENS_24_JARRED TINORDI,MONTREAL CANADIENS_55_FRANCIS BOUILLON,MONTREAL CANADIENS_31_CAREY PRICE,,,1,6,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,625,1200,FAC,991,1,0001,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,EV,980,HIT,36,MTL #27 GALCHENYUK HIT TOR #15 RANGER- Off. Zone,MONTREAL CANADIENS_27_ALEX GALCHENYUK,TORONTO MAPLE LEAFS_15_PAUL RANGER,,,Off. Zone,,,,TORONTO MAPLE LEAFS_63_DAVE BOLLAND,TORONTO MAPLE LEAFS_40_TROY BODIE,TORONTO MAPLE LEAFS_12_MASON RAYMOND,TORONTO MAPLE LEAFS_2_MARK FRASER,TORONTO MAPLE LEAFS_15_PAUL RANGER,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_27_ALEX GALCHENYUK,MONTREAL CANADIENS_81_LARS ELLER,MONTREAL CANADIENS_11_BRENDAN GALLAGHER,MONTREAL CANADIENS_24_JARRED TINORDI,MONTREAL CANADIENS_55_FRANCIS BOUILLON,MONTREAL CANADIENS_31_CAREY PRICE,,,0,6,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,614,1200,HIT,980,1,0001,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,EV,976,TURN,37,TOR&nbsp;GIVEAWAY - #2 FRASER- Def. Zone,TORONTO MAPLE LEAFS_2_MARK FRASER,,,,Def. Zone,,,,TORONTO MAPLE LEAFS_63_DAVE BOLLAND,TORONTO MAPLE LEAFS_40_TROY BODIE,TORONTO MAPLE LEAFS_12_MASON RAYMOND,TORONTO MAPLE LEAFS_2_MARK FRASER,TORONTO MAPLE LEAFS_15_PAUL RANGER,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_27_ALEX GALCHENYUK,MONTREAL CANADIENS_81_LARS ELLER,MONTREAL CANADIENS_11_BRENDAN GALLAGHER,MONTREAL CANADIENS_24_JARRED TINORDI,MONTREAL CANADIENS_55_FRANCIS BOUILLON,MONTREAL CANADIENS_31_CAREY PRICE,,,1,6,6,1,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,610,1200,GIVE,976,1,0001,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,EV,955,HIT,40,MTL #15 PARROS HIT TOR #2 FRASER- Off. Zone,MONTREAL CANADIENS_15_GEORGE PARROS,TORONTO MAPLE LEAFS_2_MARK FRASER,,,Off. Zone,,,,TORONTO MAPLE LEAFS_11_JAY MCCLEMENT,TORONTO MAPLE LEAFS_40_TROY BODIE,TORONTO MAPLE LEAFS_12_MASON RAYMOND,TORONTO MAPLE LEAFS_2_MARK FRASER,TORONTO MAPLE LEAFS_15_PAUL RANGER,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_15_GEORGE PARROS,MONTREAL CANADIENS_8_BRANDON PRUST,MONTREAL CANADIENS_32_TRAVIS MOEN,MONTREAL CANADIENS_26_JOSH GORGES,MONTREAL CANADIENS_76_P.K. SUBBAN,MONTREAL CANADIENS_31_CAREY PRICE,0,0,0,6,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,589,1200,HIT,955,1,0001,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,EV,949,HIT,41,TOR #2 FRASER HIT MTL #15 PARROS- Def. Zone,TORONTO MAPLE LEAFS_2_MARK FRASER,MONTREAL CANADIENS_15_GEORGE PARROS,,,Def. Zone,,,,TORONTO MAPLE LEAFS_11_JAY MCCLEMENT,TORONTO MAPLE LEAFS_40_TROY BODIE,TORONTO MAPLE LEAFS_12_MASON RAYMOND,TORONTO MAPLE LEAFS_2_MARK FRASER,TORONTO MAPLE LEAFS_15_PAUL RANGER,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_15_GEORGE PARROS,MONTREAL CANADIENS_8_BRANDON PRUST,MONTREAL CANADIENS_32_TRAVIS MOEN,MONTREAL CANADIENS_26_JOSH GORGES,MONTREAL CANADIENS_76_P.K. SUBBAN,MONTREAL CANADIENS_31_CAREY PRICE,,,1,6,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,583,1200,HIT,949,1,0001,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,EV,916,HIT,44,TOR #4 FRANSON HIT MTL #17 BOURQUE- Def. Zone,TORONTO MAPLE LEAFS_4_CODY FRANSON,MONTREAL CANADIENS_17_RENE BOURQUE,,,Def. Zone,,,,TORONTO MAPLE LEAFS_11_JAY MCCLEMENT,TORONTO MAPLE LEAFS_28_COLTON ORR,TORONTO MAPLE LEAFS_37_CARTER ASHTON,TORONTO MAPLE LEAFS_4_CODY FRANSON,TORONTO MAPLE LEAFS_51_JAKE GARDINER,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_14_TOMAS PLEKANEC,MONTREAL CANADIENS_17_RENE BOURQUE,MONTREAL CANADIENS_21_BRIAN GIONTA,MONTREAL CANADIENS_61_RAPHAEL DIAZ,MONTREAL CANADIENS_79_ANDREI MARKOV,MONTREAL CANADIENS_31_CAREY PRICE,,,1,6,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,550,1200,HIT,916,1,0001,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,EV,915,FAC,46,TOR won Def. Zone - TOR #42 BOZAK vs MTL #14 PLEKANEC,TORONTO MAPLE LEAFS_42_TYLER BOZAK,MONTREAL CANADIENS_14_TOMAS PLEKANEC,,,Def. Zone,,,,TORONTO MAPLE LEAFS_42_TYLER BOZAK,TORONTO MAPLE LEAFS_81_PHIL KESSEL,TORONTO MAPLE LEAFS_21_JAMES VAN RIEMSDYK,TORONTO MAPLE LEAFS_3_DION PHANEUF,TORONTO MAPLE LEAFS_36_CARL GUNNARSSON,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_14_TOMAS PLEKANEC,MONTREAL CANADIENS_17_RENE BOURQUE,MONTREAL CANADIENS_21_BRIAN GIONTA,MONTREAL CANADIENS_61_RAPHAEL DIAZ,MONTREAL CANADIENS_79_ANDREI MARKOV,MONTREAL CANADIENS_31_CAREY PRICE,,,1,6,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,549,1200,FAC,915,1,0001,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,EV,904,HIT,48,TOR #3 PHANEUF HIT MTL #14 PLEKANEC- Def. Zone,TORONTO MAPLE LEAFS_3_DION PHANEUF,MONTREAL CANADIENS_14_TOMAS PLEKANEC,,,Def. Zone,,,,TORONTO MAPLE LEAFS_42_TYLER BOZAK,TORONTO MAPLE LEAFS_81_PHIL KESSEL,TORONTO MAPLE LEAFS_21_JAMES VAN RIEMSDYK,TORONTO MAPLE LEAFS_3_DION PHANEUF,TORONTO MAPLE LEAFS_36_CARL GUNNARSSON,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_14_TOMAS PLEKANEC,MONTREAL CANADIENS_17_RENE BOURQUE,MONTREAL CANADIENS_21_BRIAN GIONTA,MONTREAL CANADIENS_61_RAPHAEL DIAZ,MONTREAL CANADIENS_79_ANDREI MARKOV,MONTREAL CANADIENS_31_CAREY PRICE,,,1,6,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,538,1200,HIT,904,1,0001,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,EV,884,BLOCK,49,TOR #81 KESSEL BLOCKED BY  MTL #61 DIAZ- Wrist- Def. Zone,MONTREAL CANADIENS_61_RAPHAEL DIAZ,TORONTO MAPLE LEAFS_81_PHIL KESSEL,,,Def. Zone,Wrist,,,TORONTO MAPLE LEAFS_42_TYLER BOZAK,TORONTO MAPLE LEAFS_81_PHIL KESSEL,TORONTO MAPLE LEAFS_21_JAMES VAN RIEMSDYK,TORONTO MAPLE LEAFS_4_CODY FRANSON,TORONTO MAPLE LEAFS_51_JAKE GARDINER,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_14_TOMAS PLEKANEC,MONTREAL CANADIENS_17_RENE BOURQUE,MONTREAL CANADIENS_21_BRIAN GIONTA,MONTREAL CANADIENS_61_RAPHAEL DIAZ,MONTREAL CANADIENS_79_ANDREI MARKOV,MONTREAL CANADIENS_31_CAREY PRICE,,,0,6,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,518,1200,BLOCK,884,1,0001,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,EV,836,HIT,53,TOR #3 PHANEUF HIT MTL #67 PACIORETTY- Def. Zone,TORONTO MAPLE LEAFS_3_DION PHANEUF,MONTREAL CANADIENS_67_MAX PACIORETTY,,,Def. Zone,,,,TORONTO MAPLE LEAFS_43_NAZEM KADRI,TORONTO MAPLE LEAFS_19_JOFFREY LUPUL,TORONTO MAPLE LEAFS_41_NIKOLAI KULEMIN,TORONTO MAPLE LEAFS_3_DION PHANEUF,TORONTO MAPLE LEAFS_36_CARL GUNNARSSON,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_48_DANIEL BRIERE,MONTREAL CANADIENS_51_DAVID DESHARNAIS,MONTREAL CANADIENS_67_MAX PACIORETTY,MONTREAL CANADIENS_26_JOSH GORGES,MONTREAL CANADIENS_76_P.K. SUBBAN,MONTREAL CANADIENS_31_CAREY PRICE,,,1,6,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,470,1200,HIT,836,1,0001,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,EV,822,HIT,54,MTL #81 ELLER HIT TOR #36 GUNNARSSON- Off. Zone,MONTREAL CANADIENS_81_LARS ELLER,TORONTO MAPLE LEAFS_36_CARL GUNNARSSON,,,Off. Zone,,,,TORONTO MAPLE LEAFS_43_NAZEM KADRI,TORONTO MAPLE LEAFS_19_JOFFREY LUPUL,TORONTO MAPLE LEAFS_41_NIKOLAI KULEMIN,TORONTO MAPLE LEAFS_3_DION PHANEUF,TORONTO MAPLE LEAFS_36_CARL GUNNARSSON,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_27_ALEX GALCHENYUK,MONTREAL CANADIENS_81_LARS ELLER,MONTREAL CANADIENS_11_BRENDAN GALLAGHER,MONTREAL CANADIENS_24_JARRED TINORDI,MONTREAL CANADIENS_55_FRANCIS BOUILLON,MONTREAL CANADIENS_31_CAREY PRICE,,,0,6,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,456,1200,HIT,822,1,0001,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,EV,817,PENL,55,MTL #81 ELLER&nbsp;Tripping(2 min)- Off. Zone Drawn By: TOR #19 LUPUL,MONTREAL CANADIENS_81_LARS ELLER,TORONTO MAPLE LEAFS_19_JOFFREY LUPUL,,,Off. Zone,,,,TORONTO MAPLE LEAFS_43_NAZEM KADRI,TORONTO MAPLE LEAFS_19_JOFFREY LUPUL,TORONTO MAPLE LEAFS_41_NIKOLAI KULEMIN,TORONTO MAPLE LEAFS_3_DION PHANEUF,TORONTO MAPLE LEAFS_36_CARL GUNNARSSON,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_27_ALEX GALCHENYUK,MONTREAL CANADIENS_81_LARS ELLER,MONTREAL CANADIENS_11_BRENDAN GALLAGHER,MONTREAL CANADIENS_24_JARRED TINORDI,MONTREAL CANADIENS_55_FRANCIS BOUILLON,MONTREAL CANADIENS_31_CAREY PRICE,,,0,6,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,451,1200,PENL,817,1,0001,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,PP,817,FAC,57,TOR won Off. Zone - TOR #42 BOZAK vs MTL #14 PLEKANEC,TORONTO MAPLE LEAFS_42_TYLER BOZAK,MONTREAL CANADIENS_14_TOMAS PLEKANEC,,,Off. Zone,,,,TORONTO MAPLE LEAFS_42_TYLER BOZAK,TORONTO MAPLE LEAFS_81_PHIL KESSEL,TORONTO MAPLE LEAFS_21_JAMES VAN RIEMSDYK,TORONTO MAPLE LEAFS_3_DION PHANEUF,TORONTO MAPLE LEAFS_4_CODY FRANSON,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_14_TOMAS PLEKANEC,MONTREAL CANADIENS_8_BRANDON PRUST,MONTREAL CANADIENS_26_JOSH GORGES,MONTREAL CANADIENS_61_RAPHAEL DIAZ,MONTREAL CANADIENS_31_CAREY PRICE,,,,1,5,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,451,1200,FAC,817,1,0001,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,SH,777,FAC,61,MTL won Neu. Zone - TOR #43 KADRI vs MTL #14 PLEKANEC,MONTREAL CANADIENS_14_TOMAS PLEKANEC,TORONTO MAPLE LEAFS_43_NAZEM KADRI,,,Neu. Zone,,,,TORONTO MAPLE LEAFS_43_NAZEM KADRI,TORONTO MAPLE LEAFS_19_JOFFREY LUPUL,TORONTO MAPLE LEAFS_12_MASON RAYMOND,TORONTO MAPLE LEAFS_15_PAUL RANGER,TORONTO MAPLE LEAFS_51_JAKE GARDINER,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_14_TOMAS PLEKANEC,MONTREAL CANADIENS_32_TRAVIS MOEN,MONTREAL CANADIENS_24_JARRED TINORDI,MONTREAL CANADIENS_79_ANDREI MARKOV,MONTREAL CANADIENS_31_CAREY PRICE,,,,0,5,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,411,1200,FAC,777,1,0001,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,SH,762,PENL,62,MTL #14 PLEKANEC&nbsp;Hi stick - double minor(4 min)- Neu. Zone Drawn By: TOR #19 LUPUL,MONTREAL CANADIENS_14_TOMAS PLEKANEC,TORONTO MAPLE LEAFS_19_JOFFREY LUPUL,,,Neu. Zone,,,,TORONTO MAPLE LEAFS_43_NAZEM KADRI,TORONTO MAPLE LEAFS_19_JOFFREY LUPUL,TORONTO MAPLE LEAFS_12_MASON RAYMOND,TORONTO MAPLE LEAFS_15_PAUL RANGER,TORONTO MAPLE LEAFS_51_JAKE GARDINER,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_14_TOMAS PLEKANEC,MONTREAL CANADIENS_32_TRAVIS MOEN,MONTREAL CANADIENS_24_JARRED TINORDI,MONTREAL CANADIENS_79_ANDREI MARKOV,MONTREAL CANADIENS_31_CAREY PRICE,,69,23,0,5,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,396,1200,PENL,762,1,0001,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,SH,762,FAC,63,MTL won Def. Zone - TOR #42 BOZAK vs MTL #8 PRUST,MONTREAL CANADIENS_8_BRANDON PRUST,TORONTO MAPLE LEAFS_42_TYLER BOZAK,,,Def. Zone,,,,TORONTO MAPLE LEAFS_42_TYLER BOZAK,TORONTO MAPLE LEAFS_81_PHIL KESSEL,TORONTO MAPLE LEAFS_21_JAMES VAN RIEMSDYK,TORONTO MAPLE LEAFS_3_DION PHANEUF,TORONTO MAPLE LEAFS_4_CODY FRANSON,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_8_BRANDON PRUST,MONTREAL CANADIENS_26_JOSH GORGES,MONTREAL CANADIENS_79_ANDREI MARKOV,MONTREAL CANADIENS_31_CAREY PRICE,,,,,0,4,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,396,1200,FAC,762,1,0001,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,PP,759,FAC,65,TOR won Off. Zone - TOR #42 BOZAK vs MTL #8 PRUST,TORONTO MAPLE LEAFS_42_TYLER BOZAK,MONTREAL CANADIENS_8_BRANDON PRUST,,,Off. Zone,,,,TORONTO MAPLE LEAFS_42_TYLER BOZAK,TORONTO MAPLE LEAFS_81_PHIL KESSEL,TORONTO MAPLE LEAFS_21_JAMES VAN RIEMSDYK,TORONTO MAPLE LEAFS_3_DION PHANEUF,TORONTO MAPLE LEAFS_4_CODY FRANSON,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_8_BRANDON PRUST,MONTREAL CANADIENS_26_JOSH GORGES,MONTREAL CANADIENS_79_ANDREI MARKOV,MONTREAL CANADIENS_31_CAREY PRICE,,,,,1,4,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,393,1200,FAC,759,1,0001,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,PP,719,FAC,67,TOR won Neu. Zone - TOR #43 KADRI vs MTL #51 DESHARNAIS,TORONTO MAPLE LEAFS_43_NAZEM KADRI,MONTREAL CANADIENS_51_DAVID DESHARNAIS,,,Neu. Zone,,,,TORONTO MAPLE LEAFS_43_NAZEM KADRI,TORONTO MAPLE LEAFS_19_JOFFREY LUPUL,TORONTO MAPLE LEAFS_12_MASON RAYMOND,TORONTO MAPLE LEAFS_15_PAUL RANGER,TORONTO MAPLE LEAFS_51_JAKE GARDINER,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_51_DAVID DESHARNAIS,MONTREAL CANADIENS_67_MAX PACIORETTY,MONTREAL CANADIENS_24_JARRED TINORDI,MONTREAL CANADIENS_61_RAPHAEL DIAZ,MONTREAL CANADIENS_31_CAREY PRICE,,,,1,5,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,353,1200,FAC,719,1,0001,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,SH,703,TURN,68,MTL&nbsp;GIVEAWAY - #31 PRICE- Def. Zone,MONTREAL CANADIENS_31_CAREY PRICE,,,,Def. Zone,,,,TORONTO MAPLE LEAFS_43_NAZEM KADRI,TORONTO MAPLE LEAFS_19_JOFFREY LUPUL,TORONTO MAPLE LEAFS_12_MASON RAYMOND,TORONTO MAPLE LEAFS_15_PAUL RANGER,TORONTO MAPLE LEAFS_51_JAKE GARDINER,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_51_DAVID DESHARNAIS,MONTREAL CANADIENS_67_MAX PACIORETTY,MONTREAL CANADIENS_24_JARRED TINORDI,MONTREAL CANADIENS_61_RAPHAEL DIAZ,MONTREAL CANADIENS_31_CAREY PRICE,,,,0,5,6,0,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,337,1200,GIVE,703,1,0001,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,SH,661,MISS,69,MTL #21 GIONTA- Backhand- Wide of Net- Off. Zone- 18 ft.,MONTREAL CANADIENS_21_BRIAN GIONTA,,,,Off. Zone,Backhand,Wide of Net,18,TORONTO MAPLE LEAFS_43_NAZEM KADRI,TORONTO MAPLE LEAFS_19_JOFFREY LUPUL,TORONTO MAPLE LEAFS_12_MASON RAYMOND,TORONTO MAPLE LEAFS_15_PAUL RANGER,TORONTO MAPLE LEAFS_51_JAKE GARDINER,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_21_BRIAN GIONTA,MONTREAL CANADIENS_32_TRAVIS MOEN,MONTREAL CANADIENS_26_JOSH GORGES,MONTREAL CANADIENS_76_P.K. SUBBAN,MONTREAL CANADIENS_31_CAREY PRICE,,,,0,5,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,295,1200,MISS,661,1,0001,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:27,10:05,Centre Bell,21273,0001,TORONTO MAPLE LEAFS,MONTREAL CANADIENS,1,SH,645,BLOCK,70,TOR #81 KESSEL BLOCKED BY  MTL #32 MOEN- Wrist- Def. Zone,MONTREAL CANADIENS_32_TRAVIS MOEN,TORONTO MAPLE LEAFS_81_PHIL KESSEL,,,Def. Zone,Wrist,,,TORONTO MAPLE LEAFS_43_NAZEM KADRI,TORONTO MAPLE LEAFS_81_PHIL KESSEL,TORONTO MAPLE LEAFS_21_JAMES VAN RIEMSDYK,TORONTO MAPLE LEAFS_3_DION PHANEUF,TORONTO MAPLE LEAFS_4_CODY FRANSON,TORONTO MAPLE LEAFS_34_JAMES REIMER,MONTREAL CANADIENS_17_RENE BOURQUE,MONTREAL CANADIENS_32_TRAVIS MOEN,MONTREAL CANADIENS_26_JOSH GORGES,MONTREAL CANADIENS_76_P.K. SUBBAN,MONTREAL CANADIENS_31_CAREY PRICE,,,,0,5,6,,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,TORONTO MAPLE LEAFS_34_JAMES REIMER_G,1,1,279,1200,BLOCK,645,1,0001,0,,,,,,,0,0,
